Source,Target,Type,Id,Label,Weight,color,Color
Alphabet,hello,Undirected,654,,1817,"#000000","#000000"
Nvidia,hello,Undirected,655,,183,"#000000","#000000"
MobileIron,hello,Undirected,657,,19,"#000000","#000000"
Huawei,hello,Undirected,658,,10,"#000000","#000000"
IBM,hello,Undirected,659,,14,"#000000","#000000"
Alphabet,gatech,Undirected,660,,617,"#000000","#000000"
Nvidia,gatech,Undirected,661,,232,"#000000","#000000"
Huawei,gatech,Undirected,663,,4,"#000000","#000000"
IBM,gatech,Undirected,664,,12,"#000000","#000000"
iisc,gatech,Undirected,665,,4,"#000000","#000000"
hello,gatech,Undirected,666,,1,"#000000","#000000"
Alphabet,Systrangroup,Undirected,667,,111,"#000000","#000000"
MobileIron,Systrangroup,Undirected,669,,3,"#000000","#000000"
IBM,Systrangroup,Undirected,670,,4,"#000000","#000000"
hello,Systrangroup,Undirected,671,,1,"#000000","#000000"
Alphabet,gtc,Undirected,672,,12,"#000000","#000000"
IBM,gtc,Undirected,674,,1,"#000000","#000000"
IBM,Naver,Undirected,677,,19,"#000000","#000000"
IBM,grailbio,Undirected,679,,1,"#000000","#000000"
Alphabet,jobcase,Undirected,680,,22,"#000000","#000000"
IBM,jobcase,Undirected,681,,2,"#000000","#000000"
Alphabet,iiitmanipur,Undirected,682,,9,"#000000","#000000"
Alphabet,fau,Undirected,683,,1779,"#000000","#000000"
Intel,fau,Undirected,684,,11,"#000000","#000000"
MobileIron,fau,Undirected,686,,38,"#000000","#000000"
wealthsimple,fau,Undirected,687,,11,"#000000","#000000"
gtc,fau,Undirected,688,,7,"#000000","#000000"
Nvidia,minds,Undirected,690,,9,"#000000","#000000"
Graphcore,minds,Undirected,693,,2,"#000000","#000000"
Alphabet,psiori,Undirected,695,,156,"#000000","#000000"
Alphabet,linaro,Undirected,697,,2616,"#000000","#000000"
ARM,linaro,Undirected,699,,2,"#000000","#000000"
Alphabet,Adobe,Undirected,700,,171,"#000000","#000000"
Nvidia,Adobe,Undirected,701,,4,"#000000","#000000"
Intel,Adobe,Undirected,702,,4,"#000000","#000000"
MobileIron,stylight,Undirected,706,,25,"#000000","#000000"
IBM,stylight,Undirected,707,,8,"#000000","#000000"
brainscode,stylight,Undirected,708,,15,"#000000","#000000"
fau,stylight,Undirected,709,,12,"#000000","#000000"
Alphabet,Alibaba,Undirected,710,,3387,"#000000","#000000"
Nvidia,Alibaba,Undirected,711,,135,"#000000","#000000"
Intel,Alibaba,Undirected,712,,276,"#000000","#000000"
MobileIron,Alibaba,Undirected,714,,246,"#000000","#000000"
noble,Alibaba,Undirected,715,,2,"#000000","#000000"
AMD,Alibaba,Undirected,716,,77,"#000000","#000000"
Huawei,Alibaba,Undirected,717,,12,"#000000","#000000"
Graphcore,Alibaba,Undirected,718,,12,"#000000","#000000"
IBM,Alibaba,Undirected,719,,71,"#000000","#000000"
Alibaba,Alibaba,Undirected,720,,19,"#000000","#000000"
snu,Alibaba,Undirected,721,,6,"#000000","#000000"
shopify,Alibaba,Undirected,722,,2,"#000000","#000000"
Alphabet,dosc,Undirected,723,,5,"#000000","#000000"
IBM,dosc,Undirected,724,,1,"#000000","#000000"
Alphabet,ambiqmicro,Undirected,725,,47638,"#000000","#000000"
Nvidia,ambiqmicro,Undirected,726,,1437,"#000000","#000000"
Intel,ambiqmicro,Undirected,727,,1093,"#000000","#000000"
realityengines,ambiqmicro,Undirected,728,,1,"#000000","#000000"
ARM,ambiqmicro,Undirected,730,,41,"#000000","#000000"
MobileIron,ambiqmicro,Undirected,731,,640,"#000000","#000000"
criteo,ambiqmicro,Undirected,732,,2,"#000000","#000000"
fizyr,ambiqmicro,Undirected,733,,3,"#000000","#000000"
noble,ambiqmicro,Undirected,734,,12,"#000000","#000000"
mobvoi,ambiqmicro,Undirected,735,,21,"#000000","#000000"
AMD,ambiqmicro,Undirected,736,,229,"#000000","#000000"
Huawei,ambiqmicro,Undirected,737,,224,"#000000","#000000"
Graphcore,ambiqmicro,Undirected,738,,120,"#000000","#000000"
IBM,ambiqmicro,Undirected,739,,551,"#000000","#000000"
tu-dresden,ambiqmicro,Undirected,740,,2,"#000000","#000000"
wealthsimple,ambiqmicro,Undirected,741,,1,"#000000","#000000"
bytedance,ambiqmicro,Undirected,742,,16,"#000000","#000000"
polytechnique,ambiqmicro,Undirected,743,,1,"#000000","#000000"
tcl,ambiqmicro,Undirected,744,,7,"#000000","#000000"
Zalando,ambiqmicro,Undirected,745,,1,"#000000","#000000"
brainscode,ambiqmicro,Undirected,746,,7,"#000000","#000000"
Mit,ambiqmicro,Undirected,747,,1,"#000000","#000000"
cerebras,ambiqmicro,Undirected,748,,1,"#000000","#000000"
hello,ambiqmicro,Undirected,749,,17,"#000000","#000000"
gatech,ambiqmicro,Undirected,750,,17,"#000000","#000000"
systrangroup,ambiqmicro,Undirected,751,,3,"#000000","#000000"
Naver,ambiqmicro,Undirected,752,,2,"#000000","#000000"
grailbio,ambiqmicro,Undirected,753,,1,"#000000","#000000"
fau,ambiqmicro,Undirected,754,,16,"#000000","#000000"
minds,ambiqmicro,Undirected,755,,1,"#000000","#000000"
stylight,ambiqmicro,Undirected,756,,24,"#000000","#000000"
Alibaba,ambiqmicro,Undirected,757,,58,"#000000","#000000"
ambiqmicro,ambiqmicro,Undirected,758,,56,"#000000","#000000"
pinterest,ambiqmicro,Undirected,759,,2,"#000000","#000000"
naml,ambiqmicro,Undirected,760,,33,"#000000","#000000"
pho,ambiqmicro,Undirected,761,,2,"#000000","#000000"
mxc,ambiqmicro,Undirected,762,,1,"#000000","#000000"
cookpad,ambiqmicro,Undirected,763,,1,"#000000","#000000"
maeth,ambiqmicro,Undirected,764,,1,"#000000","#000000"
uber,ambiqmicro,Undirected,765,,2,"#000000","#000000"
snu,ambiqmicro,Undirected,766,,13,"#000000","#000000"
iith,ambiqmicro,Undirected,767,,1,"#000000","#000000"
juliacomputing,ambiqmicro,Undirected,768,,15,"#000000","#000000"
appliedbrainresearch,ambiqmicro,Undirected,769,,1,"#000000","#000000"
epfl,ambiqmicro,Undirected,770,,1,"#000000","#000000"
appstate,ambiqmicro,Undirected,771,,1,"#000000","#000000"
Alphabet,pinterest,Undirected,772,,2,"#000000","#000000"
Alphabet,linkedin,Undirected,773,,142,"#000000","#000000"
MobileIron,linkedin,Undirected,774,,4,"#000000","#000000"
Nvidia,naml,Undirected,776,,6,"#000000","#000000"
AMD,naml,Undirected,780,,16,"#000000","#000000"
Huawei,naml,Undirected,781,,2,"#000000","#000000"
Alphabet,pho,Undirected,783,,294,"#000000","#000000"
ARM,pho,Undirected,785,,1,"#000000","#000000"
Huawei,pho,Undirected,786,,17,"#000000","#000000"
tcl,pho,Undirected,787,,7,"#000000","#000000"
Alphabet,mxc,Undirected,788,,130,"#000000","#000000"
Nvidia,mxc,Undirected,789,,4,"#000000","#000000"
Intel,mxc,Undirected,790,,10,"#000000","#000000"
MobileIron,mxc,Undirected,792,,1,"#000000","#000000"
AMD,mxc,Undirected,793,,8,"#000000","#000000"
Nvidia,Meta,Undirected,794,,1,"#000000","#000000"
bytedance,Meta,Undirected,796,,1,"#000000","#000000"
Alphabet,cookpad,Undirected,797,,24,"#000000","#000000"
Alphabet,maeth,Undirected,799,,10,"#000000","#000000"
MobileIron,maeth,Undirected,801,,1,"#000000","#000000"
Alphabet,uber,Undirected,802,,219,"#000000","#000000"
Nvidia,uber,Undirected,803,,2,"#000000","#000000"
Intel,uber,Undirected,804,,1,"#000000","#000000"
realityengines,uber,Undirected,805,,1,"#000000","#000000"
IBM,uber,Undirected,807,,1,"#000000","#000000"
Alphabet,arconsis,Undirected,808,,3,"#000000","#000000"
Meta,arconsis,Undirected,810,,1,"#000000","#000000"
Alibaba,users,Undirected,815,,2,"#000000","#000000"
ambiqmicro,users,Undirected,816,,2,"#000000","#000000"
Alphabet,etacompute,Undirected,817,,1034,"#000000","#000000"
mobvoi,etacompute,Undirected,819,,43,"#000000","#000000"
ARM,etacompute,Undirected,820,,129,"#000000","#000000"
Huawei,etacompute,Undirected,821,,43,"#000000","#000000"
IBM,etacompute,Undirected,822,,2,"#000000","#000000"
ambiqmicro,etacompute,Undirected,823,,129,"#000000","#000000"
noble,snu,Undirected,829,,2,"#000000","#000000"
AMD,snu,Undirected,830,,24,"#000000","#000000"
hello,snu,Undirected,832,,1,"#000000","#000000"
naml,snu,Undirected,833,,8,"#000000","#000000"
Alphabet,iith,Undirected,834,,85,"#000000","#000000"
Alphabet,juliacomputing,Undirected,836,,882,"#000000","#000000"
Nvidia,juliacomputing,Undirected,837,,81,"#000000","#000000"
Intel,juliacomputing,Undirected,838,,4,"#000000","#000000"
AMD,juliacomputing,Undirected,840,,4,"#000000","#000000"
Huawei,juliacomputing,Undirected,841,,1,"#000000","#000000"
Graphcore,juliacomputing,Undirected,842,,6,"#000000","#000000"
IBM,juliacomputing,Undirected,843,,8,"#000000","#000000"
Nvidia,appliedbrainresearch,Undirected,845,,15,"#000000","#000000"
IBM,appliedbrainresearch,Undirected,846,,2,"#000000","#000000"
Alphabet,epfl,Undirected,847,,14,"#000000","#000000"
MobileIron,epfl,Undirected,849,,1,"#000000","#000000"
Alphabet,appstate,Undirected,850,,92,"#000000","#000000"
Huawei,appstate,Undirected,852,,2,"#000000","#000000"
IBM,appstate,Undirected,853,,1,"#000000","#000000"
Alphabet,clarifai,Undirected,854,,1400,"#000000","#000000"
Nvidia,clarifai,Undirected,855,,6,"#000000","#000000"
Intel,clarifai,Undirected,856,,93,"#000000","#000000"
MobileIron,clarifai,Undirected,858,,114,"#000000","#000000"
AMD,clarifai,Undirected,859,,9,"#000000","#000000"
IBM,clarifai,Undirected,860,,16,"#000000","#000000"
ambiqmicro,clarifai,Undirected,861,,8,"#000000","#000000"
Alphabet,surrey,Undirected,862,,252,"#000000","#000000"
Synopsys,surrey,Undirected,864,,2,"#000000","#000000"
ARM,surrey,Undirected,865,,4,"#000000","#000000"
Huawei,surrey,Undirected,866,,3,"#000000","#000000"
IBM,surrey,Undirected,867,,2,"#000000","#000000"
xiaomi,surrey,Undirected,868,,8,"#000000","#000000"
ambiqmicro,surrey,Undirected,869,,1,"#000000","#000000"
Alphabet,pinduoduo,Undirected,870,,1,"#000000","#000000"
ambiqmicro,pinduoduo,Undirected,871,,1,"#000000","#000000"
Alphabet,bjfu,Undirected,872,,56,"#000000","#000000"
Intel,bjfu,Undirected,873,,16,"#000000","#000000"
MobileIron,bjfu,Undirected,875,,1,"#000000","#000000"
AMD,bjfu,Undirected,876,,2,"#000000","#000000"
IBM,bjfu,Undirected,877,,5,"#000000","#000000"
ambiqmicro,bjfu,Undirected,878,,1,"#000000","#000000"
Alphabet,duke,Undirected,879,,3,"#000000","#000000"
Alphabet,shopify,Undirected,881,,1480,"#000000","#000000"
Nvidia,shopify,Undirected,882,,45,"#000000","#000000"
Intel,shopify,Undirected,883,,70,"#000000","#000000"
MobileIron,shopify,Undirected,884,,38,"#000000","#000000"
AMD,shopify,Undirected,885,,19,"#000000","#000000"
IBM,shopify,Undirected,886,,28,"#000000","#000000"
cerebras,shopify,Undirected,887,,1,"#000000","#000000"
hello,shopify,Undirected,888,,3,"#000000","#000000"
ambiqmicro,shopify,Undirected,889,,23,"#000000","#000000"
naml,shopify,Undirected,890,,1,"#000000","#000000"
snu,shopify,Undirected,891,,1,"#000000","#000000"
Alphabet,lineageos,Undirected,892,,5,"#000000","#000000"
ambiqmicro,lineageos,Undirected,894,,2,"#000000","#000000"
Intel,mellanox,Undirected,896,,2,"#000000","#000000"
MobileIron,mellanox,Undirected,898,,18,"#000000","#000000"
Alphabet,iastate,Undirected,899,,1,"#000000","#000000"
Alphabet,kth,Undirected,900,,91,"#000000","#000000"
ambiqmicro,kth,Undirected,901,,12,"#000000","#000000"
Alphabet,racemed,Undirected,902,,73,"#000000","#000000"
fizyr,racemed,Undirected,904,,1,"#000000","#000000"
ambiqmicro,racemed,Undirected,905,,1,"#000000","#000000"
Alphabet,antmicro,Undirected,906,,516,"#000000","#000000"
Alphabet,uni-mainz,Undirected,907,,27,"#000000","#000000"
ambiqmicro,uni-mainz,Undirected,909,,2,"#000000","#000000"
Alphabet,suse,Undirected,910,,102,"#000000","#000000"
Nvidia,suse,Undirected,911,,8,"#000000","#000000"
Intel,suse,Undirected,912,,2,"#000000","#000000"
MobileIron,suse,Undirected,914,,6,"#000000","#000000"
Graphcore,suse,Undirected,915,,2,"#000000","#000000"
IBM,suse,Undirected,916,,9,"#000000","#000000"
minds,suse,Undirected,917,,1,"#000000","#000000"
ambiqmicro,suse,Undirected,918,,1,"#000000","#000000"
Alphabet,kheironmed,Undirected,919,,19,"#000000","#000000"
MobileIron,kheironmed,Undirected,921,,2,"#000000","#000000"
Alphabet,sjtu,Undirected,922,,114,"#000000","#000000"
Nvidia,sjtu,Undirected,923,,4,"#000000","#000000"
Intel,sjtu,Undirected,924,,1,"#000000","#000000"
MobileIron,sjtu,Undirected,926,,27,"#000000","#000000"
IBM,sjtu,Undirected,927,,5,"#000000","#000000"
hello,sjtu,Undirected,928,,1,"#000000","#000000"
Alibaba,sjtu,Undirected,929,,7,"#000000","#000000"
ambiqmicro,sjtu,Undirected,930,,2,"#000000","#000000"
Alphabet,Redhat,Undirected,931,,10,"#000000","#000000"
Alphabet,hotpads,Undirected,932,,6,"#000000","#000000"
MobileIron,hotpads,Undirected,934,,2,"#000000","#000000"
Alphabet,nationalchip,Undirected,935,,10,"#000000","#000000"
ambiqmicro,nationalchip,Undirected,937,,2,"#000000","#000000"
Nvidia,Microsoft,Undirected,939,,348,"#000000","#000000"
Huawei,Microsoft,Undirected,942,,1,"#000000","#000000"
cerebras,Microsoft,Undirected,944,,1,"#000000","#000000"
ambiqmicro,Microsoft,Undirected,945,,20,"#000000","#000000"
shopify,Microsoft,Undirected,946,,1,"#000000","#000000"
nationalchip,Microsoft,Undirected,947,,1,"#000000","#000000"
Alphabet,tu-dortmund,Undirected,948,,888,"#000000","#000000"
MobileIron,tu-dortmund,Undirected,950,,8,"#000000","#000000"
IBM,tu-dortmund,Undirected,951,,24,"#000000","#000000"
Alibaba,tu-dortmund,Undirected,952,,12,"#000000","#000000"
ambiqmicro,tu-dortmund,Undirected,953,,4,"#000000","#000000"
Alphabet,minio,Undirected,955,,5,"#000000","#000000"
MobileIron,minio,Undirected,956,,1,"#000000","#000000"
hello,minio,Undirected,957,,1,"#000000","#000000"
Alphabet,dropbox,Undirected,958,,84,"#000000","#000000"
ambiqmicro,dropbox,Undirected,959,,1,"#000000","#000000"
Alphabet,buaa,Undirected,960,,16,"#000000","#000000"
Nvidia,buaa,Undirected,961,,4,"#000000","#000000"
IBM,buaa,Undirected,963,,1,"#000000","#000000"
ambiqmicro,buaa,Undirected,964,,1,"#000000","#000000"
Alphabet,aptusdatalabs,Undirected,965,,432,"#000000","#000000"
Nvidia,aptusdatalabs,Undirected,966,,2,"#000000","#000000"
Intel,aptusdatalabs,Undirected,967,,31,"#000000","#000000"
MobileIron,aptusdatalabs,Undirected,969,,35,"#000000","#000000"
AMD,aptusdatalabs,Undirected,970,,3,"#000000","#000000"
IBM,aptusdatalabs,Undirected,971,,5,"#000000","#000000"
ambiqmicro,aptusdatalabs,Undirected,972,,1,"#000000","#000000"
clarifai,aptusdatalabs,Undirected,973,,3,"#000000","#000000"
Alphabet,ring,Undirected,974,,12,"#000000","#000000"
Alphabet,algolux,Undirected,976,,7,"#000000","#000000"
Alphabet,hodesdon,Undirected,977,,14,"#000000","#000000"
Alphabet,bluewin,Undirected,978,,255,"#000000","#000000"
Intel,bluewin,Undirected,979,,5,"#000000","#000000"
MobileIron,bluewin,Undirected,981,,2,"#000000","#000000"
criteo,bluewin,Undirected,982,,1,"#000000","#000000"
Graphcore,bluewin,Undirected,983,,3,"#000000","#000000"
IBM,bluewin,Undirected,984,,7,"#000000","#000000"
Alibaba,bluewin,Undirected,985,,4,"#000000","#000000"
ambiqmicro,bluewin,Undirected,986,,4,"#000000","#000000"
Alphabet,kikatech,Undirected,987,,115,"#000000","#000000"
Intel,kikatech,Undirected,988,,2,"#000000","#000000"
Alphabet,usp,Undirected,991,,9,"#000000","#000000"
MobileIron,usp,Undirected,993,,3,"#000000","#000000"
brainscode,usp,Undirected,994,,1,"#000000","#000000"
Alphabet,bioinf,Undirected,995,,21,"#000000","#000000"
IBM,bioinf,Undirected,997,,3,"#000000","#000000"
gtc,bioinf,Undirected,998,,1,"#000000","#000000"
fau,bioinf,Undirected,999,,7,"#000000","#000000"
ambiqmicro,bioinf,Undirected,1000,,1,"#000000","#000000"
ARM,AMD,Undirected,1001,,3,"#000000","#000000"
tu-dresden,AMD,Undirected,1002,,31,"#000000","#000000"
bytedance,AMD,Undirected,1003,,10,"#000000","#000000"
Zalando,AMD,Undirected,1004,,2,"#000000","#000000"
linaro,AMD,Undirected,1005,,20,"#000000","#000000"
stylight,AMD,Undirected,1006,,8,"#000000","#000000"
Meta,AMD,Undirected,1007,,1,"#000000","#000000"
appliedbrainresearch,AMD,Undirected,1008,,1,"#000000","#000000"
Microsoft,AMD,Undirected,1009,,88,"#000000","#000000"
bluewin,AMD,Undirected,1010,,1,"#000000","#000000"
dfki,Tensorflow,Undirected,1014,,856,"#000000","#000000"
realityengines,Tensorflow,Undirected,1015,,13,"#000000","#000000"
ARM,Tensorflow,Undirected,1017,,1178,"#000000","#000000"
criteo,Tensorflow,Undirected,1019,,61,"#000000","#000000"
fizyr,Tensorflow,Undirected,1020,,69,"#000000","#000000"
noble,Tensorflow,Undirected,1021,,151,"#000000","#000000"
ucm,Tensorflow,Undirected,1022,,8,"#000000","#000000"
polymagelabs,Tensorflow,Undirected,1023,,194,"#000000","#000000"
Synopsys,Tensorflow,Undirected,1024,,4,"#000000","#000000"
mobvoi,Tensorflow,Undirected,1025,,36,"#000000","#000000"
AMD,Tensorflow,Undirected,1026,,17466,"#000000","#000000"
Huawei,Tensorflow,Undirected,1027,,4113,"#000000","#000000"
Graphcore,Tensorflow,Undirected,1028,,4006,"#000000","#000000"
tu-dresden,Tensorflow,Undirected,1030,,1034,"#000000","#000000"
wealthsimple,Tensorflow,Undirected,1031,,28,"#000000","#000000"
bytedance,Tensorflow,Undirected,1032,,470,"#000000","#000000"
spotify,Tensorflow,Undirected,1033,,89,"#000000","#000000"
iisc,Tensorflow,Undirected,1034,,236,"#000000","#000000"
polytechnique,Tensorflow,Undirected,1035,,50,"#000000","#000000"
tcl,Tensorflow,Undirected,1036,,222,"#000000","#000000"
xiaomi,Tensorflow,Undirected,1037,,12,"#000000","#000000"
Zalando,Tensorflow,Undirected,1038,,19,"#000000","#000000"
berkeley,Tensorflow,Undirected,1039,,25,"#000000","#000000"
pgroup,Tensorflow,Undirected,1040,,66,"#000000","#000000"
Mit,Tensorflow,Undirected,1042,,8,"#000000","#000000"
cerebras,Tensorflow,Undirected,1043,,218,"#000000","#000000"
hello,Tensorflow,Undirected,1044,,695,"#000000","#000000"
gatech,Tensorflow,Undirected,1045,,17,"#000000","#000000"
systrangroup,Tensorflow,Undirected,1046,,61,"#000000","#000000"
gtc,Tensorflow,Undirected,1047,,2,"#000000","#000000"
grailbio,Tensorflow,Undirected,1049,,1,"#000000","#000000"
jobcase,Tensorflow,Undirected,1050,,8,"#000000","#000000"
iiitmanipur,Tensorflow,Undirected,1051,,3,"#000000","#000000"
fau,Tensorflow,Undirected,1052,,378,"#000000","#000000"
psiori,Tensorflow,Undirected,1054,,42,"#000000","#000000"
linaro,Tensorflow,Undirected,1055,,984,"#000000","#000000"
Adobe,Tensorflow,Undirected,1056,,142,"#000000","#000000"
Alibaba,Tensorflow,Undirected,1058,,1589,"#000000","#000000"
dosc,Tensorflow,Undirected,1059,,5,"#000000","#000000"
ambiqmicro,Tensorflow,Undirected,1060,,14562,"#000000","#000000"
pinterest,Tensorflow,Undirected,1061,,2,"#000000","#000000"
pho,Tensorflow,Undirected,1063,,87,"#000000","#000000"
mxc,Tensorflow,Undirected,1064,,83,"#000000","#000000"
cookpad,Tensorflow,Undirected,1066,,8,"#000000","#000000"
maeth,Tensorflow,Undirected,1067,,1,"#000000","#000000"
uber,Tensorflow,Undirected,1068,,47,"#000000","#000000"
arconsis,Tensorflow,Undirected,1069,,1,"#000000","#000000"
etacompute,Tensorflow,Undirected,1071,,91,"#000000","#000000"
iith,Tensorflow,Undirected,1073,,27,"#000000","#000000"
juliacomputing,Tensorflow,Undirected,1074,,221,"#000000","#000000"
epfl,Tensorflow,Undirected,1076,,1,"#000000","#000000"
appstate,Tensorflow,Undirected,1077,,20,"#000000","#000000"
clarifai,Tensorflow,Undirected,1078,,435,"#000000","#000000"
surrey,Tensorflow,Undirected,1079,,82,"#000000","#000000"
pinduoduo,Tensorflow,Undirected,1080,,2,"#000000","#000000"
bjfu,Tensorflow,Undirected,1081,,1,"#000000","#000000"
duke,Tensorflow,Undirected,1082,,2,"#000000","#000000"
shopify,Tensorflow,Undirected,1083,,616,"#000000","#000000"
lineageos,Tensorflow,Undirected,1084,,1,"#000000","#000000"
racemed,Tensorflow,Undirected,1086,,3,"#000000","#000000"
antmicro,Tensorflow,Undirected,1087,,72,"#000000","#000000"
uni-mainz,Tensorflow,Undirected,1088,,2,"#000000","#000000"
suse,Tensorflow,Undirected,1089,,10,"#000000","#000000"
kheironmed,Tensorflow,Undirected,1090,,52,"#000000","#000000"
sjtu,Tensorflow,Undirected,1091,,29,"#000000","#000000"
Redhat,Tensorflow,Undirected,1092,,9,"#000000","#000000"
nationalchip,Tensorflow,Undirected,1093,,6,"#000000","#000000"
tu-dortmund,Tensorflow,Undirected,1095,,60,"#000000","#000000"
dropbox,Tensorflow,Undirected,1096,,64,"#000000","#000000"
buaa,Tensorflow,Undirected,1097,,5,"#000000","#000000"
aptusdatalabs,Tensorflow,Undirected,1098,,138,"#000000","#000000"
ring,Tensorflow,Undirected,1099,,1,"#000000","#000000"
algolux,Tensorflow,Undirected,1100,,1,"#000000","#000000"
hodesdon,Tensorflow,Undirected,1101,,4,"#000000","#000000"
bluewin,Tensorflow,Undirected,1102,,124,"#000000","#000000"
bioinf,Tensorflow,Undirected,1105,,561,"#000000","#000000"
Alphabet,Harvard,Undirected,1106,,109,"#000000","#000000"
criteo,Harvard,Undirected,1108,,1,"#000000","#000000"
Tensorflow,Harvard,Undirected,1109,,34,"#000000","#000000"
Alphabet,cornell,Undirected,1110,,5,"#000000","#000000"
Tensorflow,cornell,Undirected,1111,,2,"#000000","#000000"
Alphabet,tencent,Undirected,1112,,1769,"#000000","#000000"
ambiqmicro,tencent,Undirected,1113,,1,"#000000","#000000"
Tensorflow,tencent,Undirected,1114,,672,"#000000","#000000"
Alphabet,getcruise,Undirected,1117,,32,"#000000","#000000"
Intel,getcruise,Undirected,1118,,2,"#000000","#000000"
Huawei,getcruise,Undirected,1120,,1,"#000000","#000000"
IBM,getcruise,Undirected,1121,,4,"#000000","#000000"
Microsoft,getcruise,Undirected,1122,,1,"#000000","#000000"
kikatech,getcruise,Undirected,1123,,1,"#000000","#000000"
Tensorflow,getcruise,Undirected,1124,,6,"#000000","#000000"
Alphabet,picsart,Undirected,1125,,177,"#000000","#000000"
Tensorflow,picsart,Undirected,1127,,874,"#000000","#000000"
Intel,caicloud,Undirected,1129,,1,"#000000","#000000"
Alphabet,njit,Undirected,1132,,9,"#000000","#000000"
IBM,njit,Undirected,1133,,1,"#000000","#000000"
Tensorflow,njit,Undirected,1134,,1,"#000000","#000000"
IBM,xldrx,Undirected,1137,,2,"#000000","#000000"
bytedance,xldrx,Undirected,1138,,7,"#000000","#000000"
ambiqmicro,xldrx,Undirected,1139,,2,"#000000","#000000"
Alphabet,ngs,Undirected,1141,,118,"#000000","#000000"
Nvidia,ngs,Undirected,1142,,4,"#000000","#000000"
Intel,ngs,Undirected,1143,,10,"#000000","#000000"
MobileIron,ngs,Undirected,1145,,1,"#000000","#000000"
AMD,ngs,Undirected,1146,,8,"#000000","#000000"
ambiqmicro,ngs,Undirected,1147,,1,"#000000","#000000"
mxc,ngs,Undirected,1148,,1,"#000000","#000000"
Tensorflow,ngs,Undirected,1149,,76,"#000000","#000000"
Alphabet,ucsd,Undirected,1150,,71,"#000000","#000000"
Intel,ucsd,Undirected,1151,,16,"#000000","#000000"
MobileIron,ucsd,Undirected,1153,,2,"#000000","#000000"
AMD,ucsd,Undirected,1154,,2,"#000000","#000000"
IBM,ucsd,Undirected,1155,,5,"#000000","#000000"
ambiqmicro,ucsd,Undirected,1156,,2,"#000000","#000000"
bjfu,ucsd,Undirected,1157,,1,"#000000","#000000"
Tensorflow,ucsd,Undirected,1158,,9,"#000000","#000000"
Alphabet,4catalyzer,Undirected,1159,,6,"#000000","#000000"
ambiqmicro,4catalyzer,Undirected,1161,,1,"#000000","#000000"
Tensorflow,4catalyzer,Undirected,1162,,6,"#000000","#000000"
Alphabet,winton,Undirected,1163,,30,"#000000","#000000"
MobileIron,winton,Undirected,1165,,1,"#000000","#000000"
Huawei,winton,Undirected,1166,,1,"#000000","#000000"
hello,winton,Undirected,1167,,1,"#000000","#000000"
ambiqmicro,winton,Undirected,1168,,1,"#000000","#000000"
Tensorflow,winton,Undirected,1169,,21,"#000000","#000000"
Alphabet,moldweorp,Undirected,1170,,9,"#000000","#000000"
ambiqmicro,moldweorp,Undirected,1172,,1,"#000000","#000000"
Tensorflow,moldweorp,Undirected,1173,,4,"#000000","#000000"
Alphabet,ksindi,Undirected,1174,,12,"#000000","#000000"
MobileIron,ksindi,Undirected,1176,,2,"#000000","#000000"
Tensorflow,ksindi,Undirected,1177,,2,"#000000","#000000"
Orange,Kobalt,Undirected,1192,,7,"#000000","#000000"
Orange,Orange,Undirected,1196,,245,"#000000","#000000"
Ensostudio,Orange,Undirected,1197,,11,"#000000","#000000"
Orange,Ualberta,Undirected,1199,,1,"#000000","#000000"
Alphabet,Oppo,Undirected,1205,,6523,"#000000","#000000"
berkeley,Oppo,Undirected,1206,,39,"#000000","#000000"
Alphabet,uwaterloo,Undirected,1208,,30,"#000000","#000000"
Alphabet,canonical,Undirected,1210,,606,"#000000","#000000"
canonical,canonical,Undirected,1211,,2,"#000000","#000000"
Alphabet,manabie,Undirected,1213,,60,"#000000","#000000"
Alphabet,naver,Undirected,1215,,282,"#000000","#000000"
oppo,naver,Undirected,1216,,17,"#000000","#000000"
oppo,Alibaba,Undirected,1219,,1,"#000000","#000000"
Alphabet,Sharezone,Undirected,1221,,158,"#000000","#000000"
oppo,Sharezone,Undirected,1222,,13,"#000000","#000000"
oppo,Oppo,Undirected,1223,,4,"#000000","#000000"
Alphabet,diagnosia,Undirected,1225,,180,"#000000","#000000"
Alphabet,Sage,Undirected,1229,,29,"#000000","#000000"
oppo,Sage,Undirected,1230,,3,"#000000","#000000"
Alibaba,Sage,Undirected,1231,,2,"#000000","#000000"
Alphabet,Bytedance,Undirected,1233,,671,"#000000","#000000"
canonical,Bytedance,Undirected,1234,,3,"#000000","#000000"
Cyntler,Meta,Undirected,1237,,2,"#000000","#000000"
Meta,Shopify,Undirected,1240,,16,"#000000","#000000"
Meta,Lectra,Undirected,1243,,85,"#000000","#000000"
Alphabet,Lectra,Undirected,1244,,4,"#000000","#000000"
Meta,Tracxn,Undirected,1246,,5,"#000000","#000000"
Meta,Kensho,Undirected,1248,,31,"#000000","#000000"
Lectra,Naver,Undirected,1252,,2,"#000000","#000000"
Alphabet,arm,Undirected,1254,,34081,"#000000","#000000"
Alphabet,nxp,Undirected,1259,,479,"#000000","#000000"
Alphabet,cadence,Undirected,1260,,514,"#000000","#000000"
Alphabet,bdti,Undirected,1262,,6322,"#000000","#000000"
Alphabet,xtech,Undirected,1265,,1653,"#000000","#000000"
Alphabet,Apple,Undirected,1269,,1963,"#000000","#000000"
